dataset_id,campaign_id,doi,laboratory,apparatus,observable,value,unit,uncertainty,uncertainty_type,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,fuel_composition,oxidizer_composition,definition,source_location,digitized,quality_status,exclusion_reason,source_file,file_doi,experiment_type,residence_time_s,time_s,reported_value,reported_unit,curator,initial_composition
x00100000:gdg1:p8:NO,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NO,4e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1210.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[NO],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,4e-06,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100000:gdg1:p8:N2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),N2O,8e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1210.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[N2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,8e-06,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100000:gdg1:p9:H2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),H2O,0.00255,mole fraction,0.000257,evaluated standard deviation:absolute:mole fraction,1240.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[H2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,0.00255,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100000:gdg1:p9:NH3,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NH3,0.000147,mole fraction,1.1e-05,evaluated standard deviation:absolute:mole fraction,1240.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[NH3],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,0.000147,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100000:gdg1:p9:NO,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NO,6e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1240.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[NO],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,6e-06,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100000:gdg1:p9:N2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),N2O,1.9e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1240.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[N2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,1.9e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100000:gdg1:p10:H2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),H2O,0.00277,mole fraction,0.00028,evaluated standard deviation:absolute:mole fraction,1277.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[H2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,0.00277,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100000:gdg1:p10:NH3,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NH3,1.1e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1277.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[NH3],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,1.1e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100000:gdg1:p10:NO,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NO,1.3e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1277.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[NO],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,1.3e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100000:gdg1:p10:N2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),N2O,2.5e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1277.0,101325.0,0.25,0.06896551724137931,"{""H2"": 0.00019999999999999998, ""NH3"": 0.0018}","{""N2"": 0.9886, ""O2"": 0.0094}",[N2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 3; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 10% H2/90% NH3 table; figure: Figure 3., pink stars (10% H2)",False,pending_manual_review,,x00100000.xml,10.24388/x00100000,jet stirred reactor measurement,1.0,,2.5e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.00019999999999999998, ""N2"": 0.9886, ""NH3"": 0.0018, ""O2"": 0.0094}"
x00100001:gdg1:p1:H2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),H2O,1.3e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,900.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[H2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,1.3e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p1:NH3,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NH3,0.001311,mole fraction,6.9e-05,evaluated standard deviation:absolute:mole fraction,900.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[NH3],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.001311,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p1:NO,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NO,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,900.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[NO],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.0,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p1:N2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),N2O,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,900.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[N2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.0,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p2:H2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),H2O,5e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,950.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[H2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,5e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p2:NH3,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NH3,0.001216,mole fraction,6.4e-05,evaluated standard deviation:absolute:mole fraction,950.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[NH3],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.001216,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p2:NO,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NO,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,950.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[NO],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.0,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p2:N2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),N2O,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,950.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[N2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.0,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p3:H2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),H2O,0.000155,mole fraction,9e-06,evaluated standard deviation:absolute:mole fraction,980.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[H2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.000155,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p3:NH3,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NH3,0.001188,mole fraction,6.3e-05,evaluated standard deviation:absolute:mole fraction,980.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[NH3],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.001188,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p3:NO,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NO,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,980.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[NO],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.0,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p3:N2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),N2O,1e-06,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,980.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[N2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,1e-06,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p4:H2O,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),H2O,0.000367,mole fraction,2.2e-05,evaluated standard deviation:absolute:mole fraction,1010.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[H2O],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.000367,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p4:NH3,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NH3,0.001134,mole fraction,6e-05,evaluated standard deviation:absolute:mole fraction,1010.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[NH3],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.001134,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
x00100001:gdg1:p4:NO,campaign_d5397fe0cc8b,10.1016/j.combustflame.2021.111653,,stirred reactor (quartz),NO,0.0,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1010.0,101325.0,0.25,0.2222222222222222,"{""H2"": 0.0006, ""NH3"": 0.0014}","{""N2"": 0.9898, ""O2"": 0.008199999999999999}",[NO],"location: Main Article, Supp. Mat.; table: Table 1, mixture 5; Tabulated data are in Supp. Mat. 2. (Excel sheet): phi = 0.25 worksheet, 30% H2/70% NH3 table; figure: Figure 3., red circles (30% H2)",False,pending_manual_review,,x00100001.xml,10.24388/x00100001,jet stirred reactor measurement,1.0,,0.0,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.0006, ""N2"": 0.9898, ""NH3"": 0.0014, ""O2"": 0.008199999999999999}"
