dataset_id,campaign_id,observable_class,observable,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus
x20101001:gdg1:p14:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.45,0.0,heat flux burner; premixed
x20101002:gdg1:p1:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.7,0.0,heat flux burner; premixed
x20101002:gdg1:p2:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.75,0.0,heat flux burner; premixed
x20101002:gdg1:p3:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.8,0.0,heat flux burner; premixed
x20101002:gdg1:p4:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.85,0.0,heat flux burner; premixed
x20101002:gdg1:p5:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.9,0.0,heat flux burner; premixed
x20101002:gdg1:p6:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.95,0.0,heat flux burner; premixed
x20101002:gdg1:p7:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.0,0.0,heat flux burner; premixed
x20101002:gdg1:p8:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.05,0.0,heat flux burner; premixed
x20101002:gdg1:p9:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.1,0.0,heat flux burner; premixed
x20101002:gdg1:p10:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.15,0.0,heat flux burner; premixed
x20101002:gdg1:p11:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.2,0.0,heat flux burner; premixed
x20101002:gdg1:p12:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.25,0.0,heat flux burner; premixed
x20101002:gdg1:p13:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.3,0.0,heat flux burner; premixed
x20101002:gdg1:p14:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.35,0.0,heat flux burner; premixed
x20101002:gdg1:p15:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.4,0.0,heat flux burner; premixed
x20101002:gdg1:p16:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.45,0.0,heat flux burner; premixed
x20101002:gdg1:p17:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.5,0.0,heat flux burner; premixed
x20101002:gdg1:p18:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.55,0.0,heat flux burner; premixed
x20101002:gdg1:p19:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.6,0.0,heat flux burner; premixed
x20101003:gdg1:p1:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.7,0.0,heat flux burner; premixed
x20101003:gdg1:p2:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.75,0.0,heat flux burner; premixed
x20101003:gdg1:p3:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.8,0.0,heat flux burner; premixed
x20101003:gdg1:p4:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.85,0.0,heat flux burner; premixed
x20101003:gdg1:p5:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.9,0.0,heat flux burner; premixed
x20101003:gdg1:p6:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.95,0.0,heat flux burner; premixed
x20101003:gdg1:p7:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.0,0.0,heat flux burner; premixed
x20101003:gdg1:p8:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.05,0.0,heat flux burner; premixed
x20101003:gdg1:p9:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.1,0.0,heat flux burner; premixed
x20101003:gdg1:p10:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.15,0.0,heat flux burner; premixed
x20101003:gdg1:p11:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.2,0.0,heat flux burner; premixed
x20101003:gdg1:p12:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.25,0.0,heat flux burner; premixed
x20101003:gdg1:p13:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.3,0.0,heat flux burner; premixed
x20101003:gdg1:p14:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.35,0.0,heat flux burner; premixed
x20101003:gdg1:p15:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.4,0.0,heat flux burner; premixed
x20101003:gdg1:p16:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.45,0.0,heat flux burner; premixed
x20101003:gdg1:p17:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.5,0.0,heat flux burner; premixed
x20101003:gdg1:p18:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.55,0.0,heat flux burner; premixed
x20101003:gdg1:p19:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.6,0.0,heat flux burner; premixed
x20101004:gdg1:p1:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.7,0.0,heat flux burner; premixed
x20101004:gdg1:p2:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.75,0.0,heat flux burner; premixed
x20101004:gdg1:p3:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.8,0.0,heat flux burner; premixed
x20101004:gdg1:p4:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.85,0.0,heat flux burner; premixed
x20101004:gdg1:p5:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.9,0.0,heat flux burner; premixed
x20101004:gdg1:p6:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,0.95,0.0,heat flux burner; premixed
x20101004:gdg1:p7:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.0,0.0,heat flux burner; premixed
x20101004:gdg1:p8:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.05,0.0,heat flux burner; premixed
x20101004:gdg1:p9:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.1,0.0,heat flux burner; premixed
x20101004:gdg1:p10:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.15,0.0,heat flux burner; premixed
x20101004:gdg1:p11:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.2,0.0,heat flux burner; premixed
x20101004:gdg1:p12:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.25,0.0,heat flux burner; premixed
x20101004:gdg1:p13:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.3,0.0,heat flux burner; premixed
x20101004:gdg1:p14:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.35,0.0,heat flux burner; premixed
x20101004:gdg1:p15:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.4,0.0,heat flux burner; premixed
x20101004:gdg1:p16:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.45,0.0,heat flux burner; premixed
x20101004:gdg1:p17:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.5,0.0,heat flux burner; premixed
x20101004:gdg1:p18:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.55,0.0,heat flux burner; premixed
x20101004:gdg1:p19:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.6,0.0,heat flux burner; premixed
x20101004:gdg1:p20:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.65,0.0,heat flux burner; premixed
x20101004:gdg1:p21:laminar burning velocity,campaign_bc661b9f179a,LBV,laminar burning velocity,298.0,101325.0,1.7,0.0,heat flux burner; premixed
x20101005:gdg1:p1:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0,heat flux burner; premixed
x20101005:gdg1:p2:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0008532595289697,heat flux burner; premixed
x20101005:gdg1:p3:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0017510311803656,heat flux burner; premixed
x20101005:gdg1:p4:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0026965379931571,heat flux burner; premixed
x20101005:gdg1:p5:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.003690055087955,heat flux burner; premixed
x20101005:gdg1:p6:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.004738692784812,heat flux burner; premixed
x20101005:gdg1:p7:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0058468715640638,heat flux burner; premixed
x20101005:gdg1:p8:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0070194724717645,heat flux burner; premixed
x20101005:gdg1:p9:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0082655727078524,heat flux burner; premixed
x20101005:gdg1:p10:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0095842721141313,heat flux burner; premixed
x20101005:gdg1:p11:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0109898161037438,heat flux burner; premixed
x20101005:gdg1:p12:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0124864874239104,heat flux burner; premixed
x20101005:gdg1:p13:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0140832251733198,heat flux burner; premixed
x20101005:gdg1:p14:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0157944082994876,heat flux burner; premixed
x20101005:gdg1:p15:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0176320994631251,heat flux burner; premixed
x20101005:gdg1:p16:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0196059400174706,heat flux burner; premixed
x20101005:gdg1:p17:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.021740291651087,heat flux burner; premixed
x20101005:gdg1:p18:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0240455056709579,heat flux burner; premixed
x20101005:gdg1:p19:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0265476822563863,heat flux burner; premixed
x20101005:gdg1:p20:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0292773496813761,heat flux burner; premixed
x20101005:gdg1:p21:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0322560784776485,heat flux burner; premixed
x20101005:gdg1:p22:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0355351371564411,heat flux burner; premixed
x20101005:gdg1:p23:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.039144300353475,heat flux burner; premixed
x20101005:gdg1:p24:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0431542193065104,heat flux burner; premixed
x20101005:gdg1:p25:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0476202137950457,heat flux burner; premixed
x20101005:gdg1:p26:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0526325967563107,heat flux burner; premixed
x20101005:gdg1:p27:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0582960099453347,heat flux burner; premixed
x20101005:gdg1:p28:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.064745809268402,heat flux burner; premixed
x20101005:gdg1:p29:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0721643525208966,heat flux burner; premixed
x20101005:gdg1:p30:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0807781142958668,heat flux burner; premixed
x20101005:gdg1:p31:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.0909078748478403,heat flux burner; premixed
x20101005:gdg1:p32:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.1029908064703828,heat flux burner; premixed
x20101005:gdg1:p33:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.1176508156151042,heat flux burner; premixed
x20101005:gdg1:p34:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.1358077209401255,heat flux burner; premixed
x20101005:gdg1:p35:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.1588822355289421,heat flux burner; premixed
x20101005:gdg1:p36:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.1891947584122598,heat flux burner; premixed
x20101005:gdg1:p37:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.2307699211142721,heat flux burner; premixed
x20101005:gdg1:p38:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.2913478774100468,heat flux burner; premixed
x20101005:gdg1:p39:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.3877490837089775,heat flux burner; premixed
x20101005:gdg1:p40:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.5652087946852262,heat flux burner; premixed
x20101005:gdg1:p41:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,0.7674583760751204,heat flux burner; premixed
x20101005:gdg1:p42:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,,1.0,heat flux burner; premixed
x20101006:gdg1:p1:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,0.85,0.0082649670336821,heat flux burner; premixed
x20101006:gdg1:p2:laminar burning velocity,campaign_cdc9a005c064,LBV,laminar burning velocity,298.0,101325.0,0.9,0.0082645110002351,heat flux burner; premixed
