dataset_id,campaign_id,doi,laboratory,apparatus,observable,value,unit,uncertainty,uncertainty_type,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,fuel_composition,oxidizer_composition,definition,source_location,digitized,quality_status,exclusion_reason,source_file,file_doi,experiment_type,residence_time_s,time_s,reported_value,reported_unit,curator,initial_composition,measurement_class,pressure_bar
x20101020:gdg1:p6:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.313,m/s,0.009191,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.2,0.25,"{""H2"": 0.071836, ""NH3"": 0.143672}","{""CO"": 0.071836, ""N2"": 0.562999, ""O2"": 0.149658}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 1 atm",False,pending_manual_review,,x20101020.xml,10.24388/x20101020,laminar burning velocity measurement,,,31.3,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.071836, ""H2"": 0.071836, ""N2"": 0.562999, ""NH3"": 0.143672, ""O2"": 0.149658}",LBV,1.01325
x20101020:gdg1:p7:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.2808,m/s,0.008373,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.3,0.25,"{""H2"": 0.076002, ""NH3"": 0.152004}","{""CO"": 0.076002, ""N2"": 0.549833, ""O2"": 0.146158}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 1 atm",False,pending_manual_review,,x20101020.xml,10.24388/x20101020,laminar burning velocity measurement,,,28.08,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.076002, ""H2"": 0.076002, ""N2"": 0.549833, ""NH3"": 0.152004, ""O2"": 0.146158}",LBV,1.01325
x20101020:gdg1:p8:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.2366,m/s,0.007449,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.4,0.25,"{""H2"": 0.079978, ""NH3"": 0.159956}","{""CO"": 0.079978, ""N2"": 0.537269, ""O2"": 0.142818}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 1 atm",False,pending_manual_review,,x20101020.xml,10.24388/x20101020,laminar burning velocity measurement,,,23.66,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.079978, ""H2"": 0.079978, ""N2"": 0.537269, ""NH3"": 0.159956, ""O2"": 0.142818}",LBV,1.01325
x20101020:gdg1:p9:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1991,m/s,0.006467,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.5,0.2500011190472283,"{""H2"": 0.083777, ""NH3"": 0.167553}","{""CO"": 0.083777, ""N2"": 0.525266, ""O2"": 0.139628}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 1 atm",False,pending_manual_review,,x20101020.xml,10.24388/x20101020,laminar burning velocity measurement,,,19.91,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.083777, ""H2"": 0.083777, ""N2"": 0.525266, ""NH3"": 0.167553, ""O2"": 0.139628}",LBV,1.01325
x20101021:gdg1:p1:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1233,m/s,0.00481,evaluated standard deviation:absolute:m/s,298.0,202650.0,0.7,0.2500019693878355,"{""H2"": 0.047604, ""NH3"": 0.095207}","{""CO"": 0.047604, ""N2"": 0.639573, ""O2"": 0.170013}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 2 atm",False,pending_manual_review,,x20101021.xml,10.24388/x20101021,laminar burning velocity measurement,,,12.33,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.047604, ""H2"": 0.047604, ""N2"": 0.639573, ""NH3"": 0.095207, ""O2"": 0.170013}",LBV,2.0265
x20101021:gdg1:p2:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1721,m/s,0.006096,evaluated standard deviation:absolute:m/s,298.0,202650.0,0.8,0.2499982299088757,"{""H2"": 0.052963, ""NH3"": 0.105927}","{""CO"": 0.052963, ""N2"": 0.622636, ""O2"": 0.165511}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 2 atm",False,pending_manual_review,,x20101021.xml,10.24388/x20101021,laminar burning velocity measurement,,,17.21,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.052963, ""H2"": 0.052963, ""N2"": 0.622636, ""NH3"": 0.105927, ""O2"": 0.165511}",LBV,2.0265
x20101021:gdg1:p3:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.2279,m/s,0.007221,evaluated standard deviation:absolute:m/s,298.0,202650.0,0.9,0.2500016150809801,"{""H2"": 0.058047, ""NH3"": 0.116093}","{""CO"": 0.058047, ""N2"": 0.606572, ""O2"": 0.161241}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 2 atm",False,pending_manual_review,,x20101021.xml,10.24388/x20101021,laminar burning velocity measurement,,,22.79,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.058047, ""H2"": 0.058047, ""N2"": 0.606572, ""NH3"": 0.116093, ""O2"": 0.161241}",LBV,2.0265
x20101021:gdg1:p4:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.2487,m/s,0.0077,evaluated standard deviation:absolute:m/s,298.0,202650.0,1.0,0.2499985089315003,"{""H2"": 0.062874, ""NH3"": 0.125749}","{""CO"": 0.062874, ""N2"": 0.591317, ""O2"": 0.157186}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 2 atm",False,pending_manual_review,,x20101021.xml,10.24388/x20101021,laminar burning velocity measurement,,,24.87,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.062874, ""H2"": 0.062874, ""N2"": 0.591317, ""NH3"": 0.125749, ""O2"": 0.157186}",LBV,2.0265
x20101021:gdg1:p5:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.2631,m/s,0.008132,evaluated standard deviation:absolute:m/s,298.0,202650.0,1.1,0.25,"{""H2"": 0.067465, ""NH3"": 0.13493}","{""CO"": 0.067465, ""N2"": 0.576811, ""O2"": 0.153329}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 2 atm",False,pending_manual_review,,x20101021.xml,10.24388/x20101021,laminar burning velocity measurement,,,26.31,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.067465, ""H2"": 0.067465, ""N2"": 0.576811, ""NH3"": 0.13493, ""O2"": 0.153329}",LBV,2.0265
x20101021:gdg1:p6:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.2503,m/s,0.0077459999999999,evaluated standard deviation:absolute:m/s,298.0,202650.0,1.2,0.25,"{""H2"": 0.071836, ""NH3"": 0.143672}","{""CO"": 0.071836, ""N2"": 0.562999, ""O2"": 0.149658}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 2 atm",False,pending_manual_review,,x20101021.xml,10.24388/x20101021,laminar burning velocity measurement,,,25.03,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.071836, ""H2"": 0.071836, ""N2"": 0.562999, ""NH3"": 0.143672, ""O2"": 0.149658}",LBV,2.0265
x20101021:gdg1:p7:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.2182,m/s,0.007169,evaluated standard deviation:absolute:m/s,298.0,202650.0,1.3,0.25,"{""H2"": 0.076002, ""NH3"": 0.152004}","{""CO"": 0.076002, ""N2"": 0.549833, ""O2"": 0.146158}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 2 atm",False,pending_manual_review,,x20101021.xml,10.24388/x20101021,laminar burning velocity measurement,,,21.82,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.076002, ""H2"": 0.076002, ""N2"": 0.549833, ""NH3"": 0.152004, ""O2"": 0.146158}",LBV,2.0265
x20101021:gdg1:p8:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1818,m/s,0.006256,evaluated standard deviation:absolute:m/s,298.0,202650.0,1.4,0.25,"{""H2"": 0.079978, ""NH3"": 0.159956}","{""CO"": 0.079978, ""N2"": 0.537269, ""O2"": 0.142818}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 2 atm",False,pending_manual_review,,x20101021.xml,10.24388/x20101021,laminar burning velocity measurement,,,18.18,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.079978, ""H2"": 0.079978, ""N2"": 0.537269, ""NH3"": 0.159956, ""O2"": 0.142818}",LBV,2.0265
x20101021:gdg1:p9:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1598,m/s,0.0055769999999999,evaluated standard deviation:absolute:m/s,298.0,202650.0,1.5,0.2500011190472283,"{""H2"": 0.083777, ""NH3"": 0.167553}","{""CO"": 0.083777, ""N2"": 0.525266, ""O2"": 0.139628}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 2 atm",False,pending_manual_review,,x20101021.xml,10.24388/x20101021,laminar burning velocity measurement,,,15.98,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.083777, ""H2"": 0.083777, ""N2"": 0.525266, ""NH3"": 0.167553, ""O2"": 0.139628}",LBV,2.0265
x20101022:gdg1:p1:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1736,m/s,0.006813,evaluated standard deviation:absolute:m/s,298.0,506625.0,1.1,0.25,"{""H2"": 0.067465, ""NH3"": 0.13493}","{""CO"": 0.067465, ""N2"": 0.576811, ""O2"": 0.153329}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 5 atm",False,pending_manual_review,,x20101022.xml,10.24388/x20101022,laminar burning velocity measurement,,,17.36,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.067465, ""H2"": 0.067465, ""N2"": 0.576811, ""NH3"": 0.13493, ""O2"": 0.153329}",LBV,5.06625
x20101022:gdg1:p2:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1591,m/s,0.006363,evaluated standard deviation:absolute:m/s,298.0,506625.0,1.2,0.25,"{""H2"": 0.071836, ""NH3"": 0.143672}","{""CO"": 0.071836, ""N2"": 0.562999, ""O2"": 0.149658}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 5 atm",False,pending_manual_review,,x20101022.xml,10.24388/x20101022,laminar burning velocity measurement,,,15.91,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.071836, ""H2"": 0.071836, ""N2"": 0.562999, ""NH3"": 0.143672, ""O2"": 0.149658}",LBV,5.06625
x20101022:gdg1:p3:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1426,m/s,0.005859,evaluated standard deviation:absolute:m/s,298.0,506625.0,1.3,0.25,"{""H2"": 0.076002, ""NH3"": 0.152004}","{""CO"": 0.076002, ""N2"": 0.549833, ""O2"": 0.146158}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 5 atm",False,pending_manual_review,,x20101022.xml,10.24388/x20101022,laminar burning velocity measurement,,,14.26,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.076002, ""H2"": 0.076002, ""N2"": 0.549833, ""NH3"": 0.152004, ""O2"": 0.146158}",LBV,5.06625
x20101022:gdg1:p4:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1182,m/s,0.005142,evaluated standard deviation:absolute:m/s,298.0,506625.0,1.4,0.25,"{""H2"": 0.079978, ""NH3"": 0.159956}","{""CO"": 0.079978, ""N2"": 0.537269, ""O2"": 0.142818}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 5 atm",False,pending_manual_review,,x20101022.xml,10.24388/x20101022,laminar burning velocity measurement,,,11.82,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.079978, ""H2"": 0.079978, ""N2"": 0.537269, ""NH3"": 0.159956, ""O2"": 0.142818}",LBV,5.06625
x20101022:gdg1:p5:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1027,m/s,0.004823,evaluated standard deviation:absolute:m/s,298.0,506625.0,1.5,0.2500011190472283,"{""H2"": 0.083777, ""NH3"": 0.167553}","{""CO"": 0.083777, ""N2"": 0.525266, ""O2"": 0.139628}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 5 atm",False,pending_manual_review,,x20101022.xml,10.24388/x20101022,laminar burning velocity measurement,,,10.27,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.083777, ""H2"": 0.083777, ""N2"": 0.525266, ""NH3"": 0.167553, ""O2"": 0.139628}",LBV,5.06625
x20101023:gdg1:p1:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1204,m/s,0.007632,evaluated standard deviation:absolute:m/s,298.0,1013250.0,1.1,0.25,"{""H2"": 0.067465, ""NH3"": 0.13493}","{""CO"": 0.067465, ""N2"": 0.576811, ""O2"": 0.153329}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 10 atm",False,pending_manual_review,,x20101023.xml,10.24388/x20101023,laminar burning velocity measurement,,,12.04,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.067465, ""H2"": 0.067465, ""N2"": 0.576811, ""NH3"": 0.13493, ""O2"": 0.153329}",LBV,10.1325
x20101023:gdg1:p2:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1112,m/s,0.007128,evaluated standard deviation:absolute:m/s,298.0,1013250.0,1.2,0.25,"{""H2"": 0.071836, ""NH3"": 0.143672}","{""CO"": 0.071836, ""N2"": 0.562999, ""O2"": 0.149658}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 10 atm",False,pending_manual_review,,x20101023.xml,10.24388/x20101023,laminar burning velocity measurement,,,11.12,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.071836, ""H2"": 0.071836, ""N2"": 0.562999, ""NH3"": 0.143672, ""O2"": 0.149658}",LBV,10.1325
x20101023:gdg1:p3:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.0988,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,1013250.0,1.3,0.25,"{""H2"": 0.076002, ""NH3"": 0.152004}","{""CO"": 0.076002, ""N2"": 0.549833, ""O2"": 0.146158}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 10 atm",False,pending_manual_review,,x20101023.xml,10.24388/x20101023,laminar burning velocity measurement,,,9.88,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.076002, ""H2"": 0.076002, ""N2"": 0.549833, ""NH3"": 0.152004, ""O2"": 0.146158}",LBV,10.1325
x20101023:gdg1:p4:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.0778,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,1013250.0,1.4,0.25,"{""H2"": 0.079978, ""NH3"": 0.159956}","{""CO"": 0.079978, ""N2"": 0.537269, ""O2"": 0.142818}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 50%, P = 10 atm",False,pending_manual_review,,x20101023.xml,10.24388/x20101023,laminar burning velocity measurement,,,7.78,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.079978, ""H2"": 0.079978, ""N2"": 0.537269, ""NH3"": 0.159956, ""O2"": 0.142818}",LBV,10.1325
x20101024:gdg1:p1:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.1984,m/s,0.007407,evaluated standard deviation:absolute:m/s,298.0,101325.0,0.7,0.3750019146817798,"{""H2"": 0.085687, ""NH3"": 0.095207}","{""CO"": 0.009521, ""N2"": 0.639573, ""O2"": 0.170013}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 90%, P = 1 atm",False,pending_manual_review,,x20101024.xml,10.24388/x20101024,laminar burning velocity measurement,,,19.84,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.009521, ""H2"": 0.085687, ""N2"": 0.639573, ""NH3"": 0.095207, ""O2"": 0.170013}",LBV,1.01325
x20101024:gdg1:p2:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.2635,m/s,0.008839,evaluated standard deviation:absolute:m/s,298.0,101325.0,0.8,0.3749992624629019,"{""H2"": 0.095334, ""NH3"": 0.105927}","{""CO"": 0.010593, ""N2"": 0.622636, ""O2"": 0.165511}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 90%, P = 1 atm",False,pending_manual_review,,x20101024.xml,10.24388/x20101024,laminar burning velocity measurement,,,26.35,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.010593, ""H2"": 0.095334, ""N2"": 0.622636, ""NH3"": 0.105927, ""O2"": 0.165511}",LBV,1.01325
x20101024:gdg1:p3:laminar burning velocity,campaign_7a82b8df233e,10.1016/j.combustflame.2020.07.011,,outwardly propagating spherical flame; premixed,laminar burning velocity,0.3483,m/s,0.011427,evaluated standard deviation:absolute:m/s,298.0,101325.0,0.9,0.375000672951133,"{""H2"": 0.104484, ""NH3"": 0.116093}","{""CO"": 0.011609, ""N2"": 0.606572, ""O2"": 0.161241}",Sl,"location: Main Article (figure); Supp. Mat. (data source); figure: Fig. 4., beta = 90%, P = 1 atm",False,pending_manual_review,,x20101024.xml,10.24388/x20101024,laminar burning velocity measurement,,,34.83,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""CO"": 0.011609, ""H2"": 0.104484, ""N2"": 0.606572, ""NH3"": 0.116093, ""O2"": 0.161241}",LBV,1.01325
